external_id,R,F_recent,M,RFM_total,segment,F_count,M_amount,_segment_truth
u_004773,2,1,1,4,At-Risk,0,0.0,Hibernating
u_001317,4,4,3,11,Loyal,4,534493.0,Loyal
u_011459,1,1,1,3,New,0,0.0,New
u_000957,4,5,4,13,Champion,10,740139.0,Loyal
u_001847,4,5,5,14,Champion,10,1342787.0,Loyal
u_010522,5,2,1,8,Potential,1,27168.0,New
u_011220,1,1,1,3,New,0,0.0,New
u_011655,5,2,2,9,Potential,1,109407.0,New
u_003893,2,1,1,4,At-Risk,0,0.0,At-Risk
u_002751,2,1,1,4,At-Risk,0,0.0,At-Risk
u_009730,1,1,1,3,Lost,0,0.0,Lost
u_009409,1,1,1,3,Lost,0,0.0,Lost
u_011797,3,3,3,9,Potential,2,244556.0,Potential
u_009145,1,1,1,3,Lost,0,0.0,Lost
u_013456,3,3,2,8,Potential,2,197559.0,Potential
u_011128,5,2,1,8,Potential,1,37582.0,New
u_010893,1,1,1,3,New,0,0.0,New
u_007664,1,1,1,3,Lost,0,0.0,Lost
u_014625,4,3,2,9,Potential,3,183689.0,Potential
u_001698,4,4,3,11,Loyal,5,552231.0,Loyal
u_006340,1,1,1,3,Lost,0,0.0,Lost
u_001140,4,5,4,13,Champion,10,766600.0,Loyal
u_002914,2,1,1,4,At-Risk,0,0.0,At-Risk
u_005808,2,1,1,4,At-Risk,0,0.0,Hibernating
u_004678,2,1,1,4,At-Risk,0,0.0,Hibernating
u_008715,1,1,1,3,Lost,0,0.0,Lost
u_012639,4,3,2,9,Potential,3,158399.0,Potential
u_005633,2,1,1,4,At-Risk,0,0.0,Hibernating
u_003675,2,1,1,4,At-Risk,0,0.0,At-Risk
u_008912,1,1,1,3,Lost,0,0.0,Lost
u_003875,2,1,1,4,At-Risk,0,0.0,At-Risk
u_004260,2,1,1,4,At-Risk,0,0.0,At-Risk
u_005010,2,1,1,4,At-Risk,0,0.0,Hibernating
u_004240,2,1,1,4,At-Risk,0,0.0,At-Risk
u_010337,1,1,1,3,Lost,0,0.0,Lost
u_008745,1,1,1,3,Lost,0,0.0,Lost
u_002622,2,1,1,4,At-Risk,0,0.0,At-Risk
u_002710,2,1,1,4,At-Risk,0,0.0,At-Risk
u_013122,3,2,2,7,Potential,1,122947.0,Potential
u_003237,2,1,1,4,At-Risk,0,0.0,At-Risk
u_003626,2,1,1,4,At-Risk,0,0.0,At-Risk
u_002933,2,1,1,4,At-Risk,0,0.0,At-Risk
u_007571,1,1,1,3,Lost,0,0.0,Lost
u_003515,2,1,1,4,At-Risk,0,0.0,At-Risk
u_008668,1,1,1,3,Lost,0,0.0,Lost
u_012566,3,3,2,8,Potential,2,178425.0,Potential
u_013718,2,1,1,4,At-Risk,0,0.0,Potential
u_005830,2,1,1,4,At-Risk,0,0.0,Hibernating
u_013534,3,2,1,6,Potential,1,32422.0,Potential
u_000426,5,4,5,14,Champion,7,1626413.0,Champion
u_009388,1,1,1,3,Lost,0,0.0,Lost
u_012683,3,2,2,7,Potential,1,100851.0,Potential
u_002128,3,4,4,11,Loyal,6,803517.0,Loyal
u_000631,4,5,5,14,Champion,10,2156203.0,Champion
u_003050,2,1,1,4,At-Risk,0,0.0,At-Risk
u_004376,2,1,1,4,At-Risk,0,0.0,At-Risk
u_002300,2,1,1,4,At-Risk,0,0.0,At-Risk
u_007177,1,1,1,3,Lost,0,0.0,Lost
u_007442,1,1,1,3,Lost,0,0.0,Lost
u_014132,3,2,2,7,Potential,1,102815.0,Potential
u_014850,3,2,1,6,Potential,1,68773.0,Potential
u_001479,4,4,4,12,Champion,5,587696.0,Loyal
u_011902,3,2,1,6,Potential,1,58784.0,Potential
u_009568,1,1,1,3,Lost,0,0.0,Lost
u_001084,4,4,4,12,Champion,8,680276.0,Loyal
u_001971,4,4,4,12,Champion,7,886966.0,Loyal
u_004988,2,1,1,4,At-Risk,0,0.0,Hibernating
u_010284,1,1,1,3,Lost,0,0.0,Lost
u_005355,2,1,1,4,At-Risk,0,0.0,Hibernating
u_004375,2,1,1,4,At-Risk,0,0.0,At-Risk
u_010338,1,1,1,3,Lost,0,0.0,Lost
u_008736,1,1,1,3,Lost,0,0.0,Lost
u_007194,1,1,1,3,Lost,0,0.0,Lost
u_010936,5,2,1,8,Potential,1,32598.0,New
u_003157,2,1,1,4,At-Risk,0,0.0,At-Risk
u_008459,1,1,1,3,Lost,0,0.0,Lost
u_008352,1,1,1,3,Lost,0,0.0,Lost
u_005019,2,1,1,4,At-Risk,0,0.0,Hibernating
u_000873,4,5,5,14,Champion,10,1846803.0,Loyal
u_012342,2,1,1,4,At-Risk,0,0.0,Potential
u_006253,1,1,1,3,Lost,0,0.0,Lost
u_006204,1,1,1,3,Lost,0,0.0,Lost
u_008626,1,1,1,3,Lost,0,0.0,Lost
u_005304,2,1,1,4,At-Risk,0,0.0,Hibernating
u_004549,2,1,1,4,At-Risk,0,0.0,Hibernating
u_014811,3,3,2,8,Potential,2,214191.0,Potential
u_001704,4,5,5,14,Champion,10,1080262.0,Loyal
u_008412,1,1,1,3,Lost,0,0.0,Lost
u_008046,1,1,1,3,Lost,0,0.0,Lost
u_014502,2,1,1,4,At-Risk,0,0.0,Potential
u_013270,3,3,3,9,Potential,3,478234.0,Potential
u_012941,2,1,1,4,At-Risk,0,0.0,Potential
u_000827,4,4,3,11,Loyal,5,505058.0,Loyal
u_010640,1,1,1,3,New,0,0.0,New
u_004891,2,1,1,4,At-Risk,0,0.0,Hibernating
u_005589,2,1,1,4,At-Risk,0,0.0,Hibernating
u_008538,1,1,1,3,Lost,0,0.0,Lost
u_013176,2,1,1,4,At-Risk,0,0.0,Potential
u_006215,1,1,1,3,Lost,0,0.0,Lost
u_003833,2,1,1,4,At-Risk,0,0.0,At-Risk
u_004377,2,1,1,4,At-Risk,0,0.0,At-Risk
u_003721,2,1,1,4,At-Risk,0,0.0,At-Risk
u_002032,3,4,4,11,Loyal,5,754343.0,Loyal
u_006937,1,1,1,3,Lost,0,0.0,Lost
u_004822,2,1,1,4,At-Risk,0,0.0,Hibernating
u_005862,2,1,1,4,At-Risk,0,0.0,Hibernating
u_004949,2,1,1,4,At-Risk,0,0.0,Hibernating
u_004072,2,1,1,4,At-Risk,0,0.0,At-Risk
u_004755,2,1,1,4,At-Risk,0,0.0,Hibernating
u_012924,2,1,1,4,At-Risk,0,0.0,Potential
u_005750,2,1,1,4,At-Risk,0,0.0,Hibernating
u_008535,1,1,1,3,Lost,0,0.0,Lost
u_013909,3,2,2,7,Potential,1,105099.0,Potential
u_009989,1,1,1,3,Lost,0,0.0,Lost
u_000417,4,4,4,12,Champion,4,897320.0,Champion
u_012264,3,3,2,8,Potential,3,232595.0,Potential
u_000008,4,4,5,13,Champion,8,1795729.0,Champion
u_002206,3,4,4,11,Loyal,5,681371.0,Loyal
u_005125,2,1,1,4,At-Risk,0,0.0,Hibernating
u_008268,1,1,1,3,Lost,0,0.0,Lost
u_013803,2,1,1,4,At-Risk,0,0.0,Potential
u_008587,1,1,1,3,Lost,0,0.0,Lost
u_005239,2,1,1,4,At-Risk,0,0.0,Hibernating
u_006925,1,1,1,3,Lost,0,0.0,Lost
u_009407,1,1,1,3,Lost,0,0.0,Lost
u_003390,2,1,1,4,At-Risk,0,0.0,At-Risk
u_000140,4,4,4,12,Champion,7,1021767.0,Champion
u_004778,2,1,1,4,At-Risk,0,0.0,Hibernating
u_006711,1,1,1,3,Lost,0,0.0,Lost
u_010222,1,1,1,3,Lost,0,0.0,Lost
u_005677,2,1,1,4,At-Risk,0,0.0,Hibernating
u_000122,5,5,4,14,Champion,10,906589.0,Champion
u_006183,1,1,1,3,Lost,0,0.0,Lost
u_006647,1,1,1,3,Lost,0,0.0,Lost
u_006026,1,1,1,3,Lost,0,0.0,Lost
u_004256,2,1,1,4,At-Risk,0,0.0,At-Risk
u_002934,2,1,1,4,At-Risk,0,0.0,At-Risk
u_009743,1,1,1,3,Lost,0,0.0,Lost
u_008118,1,1,1,3,Lost,0,0.0,Lost
u_007372,1,1,1,3,Lost,0,0.0,Lost
u_009963,1,1,1,3,Lost,0,0.0,Lost
u_013962,2,1,1,4,At-Risk,0,0.0,Potential
u_005833,2,1,1,4,At-Risk,0,0.0,Hibernating
u_002107,4,4,5,13,Champion,9,1165539.0,Loyal
u_010003,1,1,1,3,Lost,0,0.0,Lost
u_013158,4,3,2,9,Potential,3,168048.0,Potential
u_004888,2,1,1,4,At-Risk,0,0.0,Hibernating
u_008008,1,1,1,3,Lost,0,0.0,Lost
u_006265,1,1,1,3,Lost,0,0.0,Lost
u_005982,2,1,1,4,At-Risk,0,0.0,Hibernating
u_002776,2,1,1,4,At-Risk,0,0.0,At-Risk
u_000349,5,4,4,13,Champion,4,612580.0,Champion
u_010884,5,2,1,8,Potential,1,45681.0,New
u_002114,3,4,4,11,Loyal,9,803006.0,Loyal
u_014941,4,2,2,8,Potential,1,137570.0,Potential
u_012742,2,1,1,4,At-Risk,0,0.0,Potential
u_014793,2,1,1,4,At-Risk,0,0.0,Potential
u_004192,2,1,1,4,At-Risk,0,0.0,At-Risk
u_002655,2,1,1,4,At-Risk,0,0.0,At-Risk
u_004479,2,1,1,4,At-Risk,0,0.0,At-Risk
u_011108,5,2,1,8,Potential,1,74474.0,New
u_004169,2,1,1,4,At-Risk,0,0.0,At-Risk
u_005937,2,1,1,4,At-Risk,0,0.0,Hibernating
u_012933,2,1,1,4,At-Risk,0,0.0,Potential
u_006485,1,1,1,3,Lost,0,0.0,Lost
u_001307,4,4,4,12,Champion,4,643658.0,Loyal
u_002153,4,4,3,11,Loyal,7,557272.0,Loyal
u_005309,2,1,1,4,At-Risk,0,0.0,Hibernating
u_001748,3,4,3,10,Loyal,5,504897.0,Loyal
u_008081,1,1,1,3,Lost,0,0.0,Lost
u_012397,4,2,2,8,Potential,1,147397.0,Potential
u_014328,2,1,1,4,At-Risk,0,0.0,Potential
u_011921,3,3,2,8,Potential,2,183057.0,Potential
u_009576,1,1,1,3,Lost,0,0.0,Lost
u_001550,4,4,4,12,Champion,7,581304.0,Loyal
u_000033,4,4,5,13,Champion,7,1152418.0,Champion
u_000072,5,5,5,15,Champion,10,1569383.0,Champion
u_000981,3,5,5,13,Loyal,10,1750044.0,Loyal
u_000693,5,5,5,15,Champion,11,1603471.0,Champion
u_003177,2,1,1,4,At-Risk,0,0.0,At-Risk
u_002631,2,1,1,4,At-Risk,0,0.0,At-Risk
u_011265,1,1,1,3,New,0,0.0,New
u_007428,1,1,1,3,Lost,0,0.0,Lost
u_012830,2,1,1,4,At-Risk,0,0.0,Potential
u_009468,1,1,1,3,Lost,0,0.0,Lost
u_007688,1,1,1,3,Lost,0,0.0,Lost
u_013498,3,3,3,9,Potential,2,239215.0,Potential
u_013235,3,3,2,8,Potential,2,208746.0,Potential
u_010857,1,1,1,3,New,0,0.0,New
u_002743,2,1,1,4,At-Risk,0,0.0,At-Risk
u_008337,1,1,1,3,Lost,0,0.0,Lost
u_007753,1,1,1,3,Lost,0,0.0,Lost
u_000234,4,5,4,13,Champion,11,937381.0,Champion
u_010278,1,1,1,3,Lost,0,0.0,Lost
u_004828,2,1,1,4,At-Risk,0,0.0,Hibernating
u_014832,3,2,1,6,Potential,1,67600.0,Potential
u_005629,2,1,1,4,At-Risk,0,0.0,Hibernating
u_006945,1,1,1,3,Lost,0,0.0,Lost
u_000783,4,4,3,11,Loyal,5,349500.0,Loyal
u_006965,1,1,1,3,Lost,0,0.0,Lost
u_006835,1,1,1,3,Lost,0,0.0,Lost
u_014454,2,1,1,4,At-Risk,0,0.0,Potential
u_002040,3,5,5,13,Loyal,10,1122922.0,Loyal
u_000249,5,4,5,14,Champion,7,1305285.0,Champion
u_002490,2,1,1,4,At-Risk,0,0.0,At-Risk
u_006551,1,1,1,3,Lost,0,0.0,Lost
u_009785,1,1,1,3,Lost,0,0.0,Lost
u_012574,4,2,2,8,Potential,1,109552.0,Potential
u_006118,1,1,1,3,Lost,0,0.0,Lost
u_006470,1,1,1,3,Lost,0,0.0,Lost
u_006024,1,1,1,3,Lost,0,0.0,Lost
u_005131,2,1,1,4,At-Risk,0,0.0,Hibernating
u_007046,1,1,1,3,Lost,0,0.0,Lost
u_004603,2,1,1,4,At-Risk,0,0.0,Hibernating
u_006904,1,1,1,3,Lost,0,0.0,Lost
u_009679,1,1,1,3,Lost,0,0.0,Lost
u_001800,4,4,3,11,Loyal,6,349492.0,Loyal
u_001954,4,4,3,11,Loyal,4,315326.0,Loyal
u_012740,4,2,2,8,Potential,1,134093.0,Potential
u_010960,5,2,2,9,Potential,1,101412.0,New
u_010206,1,1,1,3,Lost,0,0.0,Lost
u_004444,2,1,1,4,At-Risk,0,0.0,At-Risk
u_002303,2,1,1,4,At-Risk,0,0.0,At-Risk
u_013026,2,1,1,4,At-Risk,0,0.0,Potential
u_001150,4,4,5,13,Champion,9,1530432.0,Loyal
u_002363,2,1,1,4,At-Risk,0,0.0,At-Risk
u_001816,4,4,3,11,Loyal,6,412082.0,Loyal
u_012855,4,2,2,8,Potential,1,154342.0,Potential
u_003559,2,1,1,4,At-Risk,0,0.0,At-Risk
u_007605,1,1,1,3,Lost,0,0.0,Lost
u_010798,5,2,1,8,Potential,1,70589.0,New
u_010109,1,1,1,3,Lost,0,0.0,Lost
u_014191,2,1,1,4,At-Risk,0,0.0,Potential
u_013734,3,3,3,9,Potential,3,368545.0,Potential
u_002544,2,1,1,4,At-Risk,0,0.0,At-Risk
u_007929,1,1,1,3,Lost,0,0.0,Lost
u_005074,2,1,1,4,At-Risk,0,0.0,Hibernating
u_013484,3,3,2,8,Potential,2,128129.0,Potential
u_013149,4,2,3,9,Potential,1,243786.0,Potential
u_006702,1,1,1,3,Lost,0,0.0,Lost
u_011356,5,2,1,8,Potential,1,14824.0,New
u_006580,1,1,1,3,Lost,0,0.0,Lost
u_004529,2,1,1,4,At-Risk,0,0.0,Hibernating
u_003155,2,1,1,4,At-Risk,0,0.0,At-Risk
u_009106,1,1,1,3,Lost,0,0.0,Lost
u_011972,2,1,1,4,At-Risk,0,0.0,Potential
u_009200,1,1,1,3,Lost,0,0.0,Lost
u_003516,2,1,1,4,At-Risk,0,0.0,At-Risk
u_000514,4,5,5,14,Champion,10,1683284.0,Champion
u_001691,4,4,5,13,Champion,7,1111679.0,Loyal
u_006522,1,1,1,3,Lost,0,0.0,Lost
u_014244,2,1,1,4,At-Risk,0,0.0,Potential
u_005123,2,1,1,4,At-Risk,0,0.0,Hibernating
u_013994,2,1,1,4,At-Risk,0,0.0,Potential
u_011724,2,1,1,4,At-Risk,0,0.0,Potential
u_011945,2,1,1,4,At-Risk,0,0.0,Potential
u_002016,4,4,4,12,Champion,6,903883.0,Loyal
u_006201,1,1,1,3,Lost,0,0.0,Lost
u_003888,2,1,1,4,At-Risk,0,0.0,At-Risk
u_006777,1,1,1,3,Lost,0,0.0,Lost
u_000163,5,5,5,15,Champion,10,2086236.0,Champion
u_008752,1,1,1,3,Lost,0,0.0,Lost
u_013120,2,1,1,4,At-Risk,0,0.0,Potential
u_008537,1,1,1,3,Lost,0,0.0,Lost
u_010175,1,1,1,3,Lost,0,0.0,Lost
u_005618,2,1,1,4,At-Risk,0,0.0,Hibernating
u_003222,2,1,1,4,At-Risk,0,0.0,At-Risk
u_004265,2,1,1,4,At-Risk,0,0.0,At-Risk
u_014471,2,1,1,4,At-Risk,0,0.0,Potential
u_004486,2,1,1,4,At-Risk,0,0.0,At-Risk
u_001752,4,4,3,11,Loyal,4,314156.0,Loyal
u_012023,3,2,2,7,Potential,1,127432.0,Potential
u_014136,4,3,3,10,Potential,3,343929.0,Potential
u_011885,3,3,3,9,Potential,3,302629.0,Potential
u_005156,2,1,1,4,At-Risk,0,0.0,Hibernating
u_001177,3,4,4,11,Loyal,7,932748.0,Loyal
u_007133,1,1,1,3,Lost,0,0.0,Lost
u_011843,2,1,1,4,At-Risk,0,0.0,Potential
u_006964,1,1,1,3,Lost,0,0.0,Lost
u_006862,1,1,1,3,Lost,0,0.0,Lost
u_012969,2,1,1,4,At-Risk,0,0.0,Potential
u_011639,1,1,1,3,New,0,0.0,New
u_013034,2,1,1,4,At-Risk,0,0.0,Potential
u_000039,5,4,5,14,Champion,6,1710495.0,Champion
u_007847,1,1,1,3,Lost,0,0.0,Lost
u_011054,1,1,1,3,New,0,0.0,New
u_007499,1,1,1,3,Lost,0,0.0,Lost
u_004425,2,1,1,4,At-Risk,0,0.0,At-Risk
u_014610,4,3,2,9,Potential,2,164450.0,Potential
u_014670,4,2,1,7,Potential,1,60335.0,Potential
u_001318,3,5,4,12,Loyal,10,1003961.0,Loyal
u_001563,4,4,3,11,Loyal,4,532754.0,Loyal
u_005168,2,1,1,4,At-Risk,0,0.0,Hibernating
u_001780,3,4,3,10,Loyal,4,296441.0,Loyal
u_004405,2,1,1,4,At-Risk,0,0.0,At-Risk
u_001296,3,4,3,10,Loyal,6,333700.0,Loyal
u_002391,2,1,1,4,At-Risk,0,0.0,At-Risk
u_008056,1,1,1,3,Lost,0,0.0,Lost
u_013754,4,2,1,7,Potential,1,33753.0,Potential
u_012972,3,2,2,7,Potential,1,133346.0,Potential
u_013856,4,2,2,8,Potential,1,206187.0,Potential
u_001967,4,4,4,12,Champion,9,753126.0,Loyal
u_010467,1,1,1,3,Lost,0,0.0,Lost
u_004781,2,1,1,4,At-Risk,0,0.0,Hibernating
u_003292,2,1,1,4,At-Risk,0,0.0,At-Risk
u_003122,2,1,1,4,At-Risk,0,0.0,At-Risk
u_010289,1,1,1,3,Lost,0,0.0,Lost
u_003105,2,1,1,4,At-Risk,0,0.0,At-Risk
u_012759,2,1,1,4,At-Risk,0,0.0,Potential
u_007554,1,1,1,3,Lost,0,0.0,Lost
u_008228,1,1,1,3,Lost,0,0.0,Lost
u_005028,2,1,1,4,At-Risk,0,0.0,Hibernating
u_010517,1,1,1,3,New,0,0.0,New
u_012036,2,1,1,4,At-Risk,0,0.0,Potential
u_005606,2,1,1,4,At-Risk,0,0.0,Hibernating
u_002892,2,1,1,4,At-Risk,0,0.0,At-Risk
u_012601,2,1,1,4,At-Risk,0,0.0,Potential
u_007098,1,1,1,3,Lost,0,0.0,Lost
u_012456,2,1,1,4,At-Risk,0,0.0,Potential
u_010282,1,1,1,3,Lost,0,0.0,Lost
u_003436,2,1,1,4,At-Risk,0,0.0,At-Risk
u_002764,2,1,1,4,At-Risk,0,0.0,At-Risk
u_013068,2,1,1,4,At-Risk,0,0.0,Potential
u_005907,2,1,1,4,At-Risk,0,0.0,Hibernating
u_014656,3,3,2,8,Potential,3,207315.0,Potential
u_004729,2,1,1,4,At-Risk,0,0.0,Hibernating
u_005232,2,1,1,4,At-Risk,0,0.0,Hibernating
u_009789,1,1,1,3,Lost,0,0.0,Lost
u_014128,3,3,1,7,Potential,2,89455.0,Potential
u_008455,1,1,1,3,Lost,0,0.0,Lost
u_011805,4,3,1,8,Potential,2,88800.0,Potential
u_009423,1,1,1,3,Lost,0,0.0,Lost
u_013465,2,1,1,4,At-Risk,0,0.0,Potential
u_009860,1,1,1,3,Lost,0,0.0,Lost
u_014661,2,1,1,4,At-Risk,0,0.0,Potential
u_005930,2,1,1,4,At-Risk,0,0.0,Hibernating
u_012667,2,1,1,4,At-Risk,0,0.0,Potential
u_010688,1,1,1,3,New,0,0.0,New
u_002646,2,1,1,4,At-Risk,0,0.0,At-Risk
u_007312,1,1,1,3,Lost,0,0.0,Lost
u_011633,5,2,1,8,Potential,1,12632.0,New
u_009537,1,1,1,3,Lost,0,0.0,Lost
u_011145,5,2,1,8,Potential,1,93258.0,New
u_008328,1,1,1,3,Lost,0,0.0,Lost
u_014531,2,1,1,4,At-Risk,0,0.0,Potential
u_005449,2,1,1,4,At-Risk,0,0.0,Hibernating
u_000996,4,4,4,12,Champion,5,739281.0,Loyal
u_001143,4,4,3,11,Loyal,4,299973.0,Loyal
u_012360,3,2,1,6,Potential,1,80719.0,Potential
u_005670,2,1,1,4,At-Risk,0,0.0,Hibernating
u_004787,2,1,1,4,At-Risk,0,0.0,Hibernating
u_011766,4,3,2,9,Potential,2,234524.0,Potential
u_014488,4,3,2,9,Potential,2,210835.0,Potential
u_001830,4,4,3,11,Loyal,6,526334.0,Loyal
u_007353,1,1,1,3,Lost,0,0.0,Lost
u_010668,5,2,2,9,Potential,1,156514.0,New
u_009014,1,1,1,3,Lost,0,0.0,Lost
u_009501,1,1,1,3,Lost,0,0.0,Lost
u_012390,2,1,1,4,At-Risk,0,0.0,Potential
u_002387,2,1,1,4,At-Risk,0,0.0,At-Risk
u_009761,1,1,1,3,Lost,0,0.0,Lost
u_001001,3,4,3,10,Loyal,4,425286.0,Loyal
u_006233,1,1,1,3,Lost,0,0.0,Lost
u_011631,5,2,1,8,Potential,1,44484.0,New
u_006295,1,1,1,3,Lost,0,0.0,Lost
u_005533,2,1,1,4,At-Risk,0,0.0,Hibernating
u_012471,3,2,1,6,Potential,1,72729.0,Potential
u_011506,1,1,1,3,New,0,0.0,New
u_012411,3,3,2,8,Potential,3,173978.0,Potential
u_013412,2,1,1,4,At-Risk,0,0.0,Potential
u_011607,1,1,1,3,New,0,0.0,New
u_005787,2,1,1,4,At-Risk,0,0.0,Hibernating
u_004916,2,1,1,4,At-Risk,0,0.0,Hibernating
u_012857,2,1,1,4,At-Risk,0,0.0,Potential
u_011997,3,2,1,6,Potential,1,84939.0,Potential
u_002310,2,1,1,4,At-Risk,0,0.0,At-Risk
u_002312,2,1,1,4,At-Risk,0,0.0,At-Risk
u_001167,3,4,5,12,Loyal,9,1210850.0,Loyal
u_014592,2,1,1,4,At-Risk,0,0.0,Potential
u_001996,4,4,3,11,Loyal,6,524058.0,Loyal
u_011184,1,1,1,3,New,0,0.0,New
u_004605,2,1,1,4,At-Risk,0,0.0,Hibernating
u_008695,1,1,1,3,Lost,0,0.0,Lost
u_012913,2,1,1,4,At-Risk,0,0.0,Potential
u_012166,2,1,1,4,At-Risk,0,0.0,Potential
u_001324,3,4,4,11,Loyal,7,1015286.0,Loyal
u_001333,3,4,3,10,Loyal,5,548724.0,Loyal
u_014943,3,2,2,7,Potential,1,126615.0,Potential
u_010520,1,1,1,3,New,0,0.0,New
u_003466,2,1,1,4,At-Risk,0,0.0,At-Risk
u_002800,2,1,1,4,At-Risk,0,0.0,At-Risk
u_000551,5,4,5,14,Champion,9,1632995.0,Champion
u_003336,2,1,1,4,At-Risk,0,0.0,At-Risk
u_012015,2,1,1,4,At-Risk,0,0.0,Potential
u_001526,3,4,3,10,Loyal,4,374269.0,Loyal
u_005473,2,1,1,4,At-Risk,0,0.0,Hibernating
u_008403,1,1,1,3,Lost,0,0.0,Lost
u_008184,1,1,1,3,Lost,0,0.0,Lost
u_013183,3,3,3,9,Potential,3,353082.0,Potential
u_012627,4,2,2,8,Potential,1,97077.0,Potential
u_003565,2,1,1,4,At-Risk,0,0.0,At-Risk
u_010446,1,1,1,3,Lost,0,0.0,Lost
u_005482,2,1,1,4,At-Risk,0,0.0,Hibernating
u_011511,5,2,1,8,Potential,1,54683.0,New
u_000479,4,4,4,12,Champion,5,849958.0,Champion
u_014343,3,3,2,8,Potential,2,214427.0,Potential
u_004905,2,1,1,4,At-Risk,0,0.0,Hibernating
u_005752,2,1,1,4,At-Risk,0,0.0,Hibernating
u_010633,1,1,1,3,New,0,0.0,New
u_002900,2,1,1,4,At-Risk,0,0.0,At-Risk
u_012653,4,2,2,8,Potential,1,109098.0,Potential
u_012346,2,1,1,4,At-Risk,0,0.0,Potential
u_012957,4,2,1,7,Potential,1,18859.0,Potential
u_009124,1,1,1,3,Lost,0,0.0,Lost
u_012927,2,1,1,4,At-Risk,0,0.0,Potential
u_013032,4,2,2,8,Potential,1,167324.0,Potential
u_007002,1,1,1,3,Lost,0,0.0,Lost
u_014117,3,2,1,6,Potential,1,53258.0,Potential
u_000438,5,4,5,14,Champion,6,1364574.0,Champion
u_011474,5,2,1,8,Potential,1,15396.0,New
u_007434,1,1,1,3,Lost,0,0.0,Lost
u_006280,1,1,1,3,Lost,0,0.0,Lost
u_001670,3,4,3,10,Loyal,5,494411.0,Loyal
u_000049,4,4,4,12,Champion,5,984535.0,Champion
u_001225,4,4,5,13,Champion,8,1233367.0,Loyal
u_012347,4,2,1,7,Potential,1,63042.0,Potential
u_014248,2,1,1,4,At-Risk,0,0.0,Potential
u_003889,2,1,1,4,At-Risk,0,0.0,At-Risk
u_002807,2,1,1,4,At-Risk,0,0.0,At-Risk
u_006730,1,1,1,3,Lost,0,0.0,Lost
u_013615,3,3,2,8,Potential,2,208026.0,Potential
u_009018,1,1,1,3,Lost,0,0.0,Lost
u_012585,2,1,1,4,At-Risk,0,0.0,Potential
u_006913,1,1,1,3,Lost,0,0.0,Lost
u_013505,2,1,1,4,At-Risk,0,0.0,Potential
u_011590,5,2,1,8,Potential,1,36960.0,New
u_010769,5,2,1,8,Potential,1,37949.0,New
u_003077,2,1,1,4,At-Risk,0,0.0,At-Risk
u_000734,5,5,5,15,Champion,10,2348489.0,Champion
u_006759,1,1,1,3,Lost,0,0.0,Lost
u_006431,1,1,1,3,Lost,0,0.0,Lost
u_013613,2,1,1,4,At-Risk,0,0.0,Potential
u_000687,4,5,5,14,Champion,11,1271992.0,Champion
u_000365,4,5,5,14,Champion,11,3311535.0,Champion
u_004999,2,1,1,4,At-Risk,0,0.0,Hibernating
u_000890,3,4,4,11,Loyal,8,961742.0,Loyal
u_011609,5,2,1,8,Potential,1,26271.0,New
u_008398,1,1,1,3,Lost,0,0.0,Lost
u_014167,4,3,2,9,Potential,2,139195.0,Potential
u_006688,1,1,1,3,Lost,0,0.0,Lost
u_005797,2,1,1,4,At-Risk,0,0.0,Hibernating
u_014969,2,1,1,4,At-Risk,0,0.0,Potential
u_006589,1,1,1,3,Lost,0,0.0,Lost
u_004496,2,1,1,4,At-Risk,0,0.0,At-Risk
u_006158,1,1,1,3,Lost,0,0.0,Lost
u_009838,1,1,1,3,Lost,0,0.0,Lost
u_014683,4,3,2,9,Potential,3,213764.0,Potential
u_003882,2,1,1,4,At-Risk,0,0.0,At-Risk
u_005118,2,1,1,4,At-Risk,0,0.0,Hibernating
u_008075,1,1,1,3,Lost,0,0.0,Lost
u_010817,1,1,1,3,New,0,0.0,New
u_009255,1,1,1,3,Lost,0,0.0,Lost
u_003838,2,1,1,4,At-Risk,0,0.0,At-Risk
u_001439,4,4,4,12,Champion,7,622523.0,Loyal
u_014370,3,1,1,5,Potential,0,0.0,Potential
u_001794,4,4,4,12,Champion,4,590705.0,Loyal
u_008593,1,1,1,3,Lost,0,0.0,Lost
u_000582,5,4,4,13,Champion,7,883627.0,Champion
u_013920,4,3,2,9,Potential,2,107193.0,Potential
u_006207,1,1,1,3,Lost,0,0.0,Lost
u_004165,2,1,1,4,At-Risk,0,0.0,At-Risk
u_014022,4,3,3,10,Potential,3,240469.0,Potential
u_005024,2,1,1,4,At-Risk,0,0.0,Hibernating
u_010107,1,1,1,3,Lost,0,0.0,Lost
u_009924,1,1,1,3,Lost,0,0.0,Lost
u_013687,3,2,2,7,Potential,1,146449.0,Potential
u_013294,4,3,3,10,Potential,2,355637.0,Potential
u_010526,5,2,1,8,Potential,1,33065.0,New
u_003267,2,1,1,4,At-Risk,0,0.0,At-Risk
u_001027,5,4,5,14,Champion,7,1452102.0,Loyal
u_005887,2,1,1,4,At-Risk,0,0.0,Hibernating
u_005481,2,1,1,4,At-Risk,0,0.0,Hibernating
u_007295,1,1,1,3,Lost,0,0.0,Lost
u_011324,1,1,1,3,New,0,0.0,New
u_011943,3,2,1,6,Potential,1,56777.0,Potential
u_005480,2,1,1,4,At-Risk,0,0.0,Hibernating
u_013445,2,1,1,4,At-Risk,0,0.0,Potential
